"";"Original";"Positive";"Negative"
"Number of nodes";19;19;19
"Number of isolates";0;1;5
"Proportion of isolates";0;0,0526315789473684;0,263157894736842
"Number of links";66;38;28
"Proportion of links";1;0,575757575757576;0,424242424242424
"Density";0,385964912280702;0,248366013071895;0,307692307692308
"Global transitivity";0,823647294589178;0,851063829787234;0
"Average local transitivity";0,765716999050333;0,895535714285714;0
"Number of components";1;3;2
"Giant component size";19;10;12
"Giant component proportion";1;0,555555555555556;0,857142857142857
"Link-connectivity";NA;NA;NA
"Node-connectivity";NA;NA;NA
"Average degree";6,94736842105263;4,22222222222222;4
"Degree stdev";3,43953621244568;1,47750009676741;1,88107988625192
"Minimal degree";1;1;1
"Maximal degree";13;7;6
"Degree correlation";0,411039734906839;0,295109612141651;0,144727272727272
"Average strength";2,85676342008274;3,70080693390897;-0,881144273484957
"Strength stdev";1,51349441239462;1,4747776858881;0,426631322828816
"Minimal strength";-0,241379310344828;0,703703703703704;-1,41369750760908
"Maximal strength";4,36250899242138;5,69315281668223;-0,184782608695652
"Strength correlation";0,277941360147333;0,489879931346438;0,143634453150261
