Global time spent: 368.783
I(P) = 3743.27
Clustering configuration: 
 Partition 0 (654): [ 0 1 2 3 4 5 6 7 8 9 10 11 12 14 15 16 17 18 19 20 21 22 23 25 26 28 30 31 32 33 34 35 36 37 38 39 40 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 73 74 77 78 79 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 103 104 106 107 108 109 110 111 112 114 115 116 118 119 120 121 122 123 125 126 127 128 130 131 132 133 134 135 136 137 138 141 142 143 144 145 146 147 148 149 150 151 152 153 154 156 158 159 160 161 163 164 165 167 168 170 171 172 173 174 175 176 177 178 179 180 181 182 183 184 185 186 187 188 189 190 191 192 193 194 195 197 198 199 200 201 202 203 204 205 206 207 208 209 212 213 214 215 216 218 219 220 221 222 223 224 226 227 228 229 230 231 232 233 234 235 236 237 238 239 242 243 245 246 247 248 249 250 251 252 253 254 258 259 260 261 262 263 264 265 266 267 268 269 270 271 272 273 274 275 277 278 279 281 282 284 287 288 289 290 291 292 293 294 296 297 298 299 301 302 303 304 305 306 307 308 311 312 313 314 315 316 317 318 319 320 321 322 323 324 326 327 328 329 330 332 333 334 335 336 337 338 339 341 342 343 345 346 347 349 350 352 355 356 358 359 360 361 362 363 364 367 368 370 371 372 373 374 377 378 380 381 382 383 384 385 386 387 388 390 391 392 393 394 395 396 399 400 402 403 404 406 407 408 409 410 411 412 413 414 415 417 418 420 421 422 423 424 425 427 428 429 430 431 432 433 434 435 436 437 438 439 440 442 443 444 445 446 447 448 450 451 453 455 456 457 458 459 460 461 462 464 465 466 467 468 469 470 472 473 474 475 476 477 478 480 481 482 484 485 486 487 488 489 490 491 492 494 495 499 500 501 502 503 504 505 507 508 509 511 512 513 514 517 518 520 521 522 523 524 525 526 527 528 529 530 531 532 533 534 535 536 537 542 545 547 548 549 550 551 552 553 554 555 556 557 558 559 560 561 562 563 564 565 566 567 568 569 572 575 576 577 578 579 580 581 582 583 584 585 586 587 588 589 590 591 592 594 595 597 599 600 601 602 603 604 605 606 608 609 610 611 612 613 614 615 617 618 619 620 621 622 623 624 625 626 627 628 630 631 632 633 634 635 636 637 639 641 642 643 646 647 649 650 652 654 655 656 657 658 659 660 661 662 664 665 667 668 669 670 671 672 673 674 675 676 677 678 679 680 681 682 683 684 685 686 687 688 689 690 691 692 694 696 697 698 699 700 702 703 706 707 708 709 710 712 713 714 715 716 717 718 719 720 722 723 725 726 727 728 729 730 731 732 733 734 735 736 737 738 739 740 742 743 744 745 746 747 751 752 753 754 758 759 760 761 762 763 764 765 768 769 770 771 772 773 774 775 776 777 778 779 ] 
 Partition 1 (118): [ 13 24 27 29 41 72 75 76 80 81 102 105 113 117 124 129 139 140 157 166 196 210 211 217 225 240 241 244 255 256 257 276 280 283 285 286 295 300 309 310 325 331 340 344 348 351 353 354 357 365 366 369 375 376 379 389 397 398 401 405 416 419 426 441 449 452 463 471 479 483 493 496 497 498 506 510 515 516 519 538 539 540 541 543 544 546 570 571 573 574 593 598 607 616 629 640 645 648 651 653 663 666 693 701 704 705 711 721 724 741 748 749 750 755 756 757 766 767 ] 
 Partition 2 (8): [ 155 162 169 454 596 638 644 695 ] 

Imbalance analysis (out edges contribution):
Vertex,PositiveSum,NegativeSum
0,0.13158,0.026316
1,0.026316,0.13158
2,0.157896,0.184212
3,3.31579,18.9211
4,11.9211,6.42106
5,0.947374,0.394737
6,0.973687,0.473685
7,0.842105,0.368423
8,0.210527,1.52632
9,0.13158,0.157896
10,0.552632,0.447372
11,0.052632,1.8158
12,0.236843,0.526318
13,5.76317,0
14,2.18423,0.894744
15,5.86842,4.15789
16,0.210528,0.526316
17,4.52631,2.63159
18,2.57895,0.89474
19,11.2105,5.39474
20,3.73684,0.710528
21,0.236842,0.394738
22,0.157895,1.57895
23,0.105264,0.289475
24,8.81581,0.026316
25,0.13158,0.736848
26,0.078948,0.026316
27,32.6053,0.078948
28,0,0.657898
29,3.65791,0
30,11.7368,6.42106
31,0.500003,0.078948
32,10.1842,6.28948
33,2.97368,19.2632
34,9.47369,6
35,6.23685,0.736844
36,2.07896,0.13158
37,0.13158,1.31579
38,0.052632,0.078948
39,0,1.36843
40,2.81579,0.710528
41,6.00001,0
42,0.552634,0.078948
43,0.13158,0.947373
44,0.105263,0.552633
45,2.44738,0.394739
46,0.394739,0.13158
47,10.4211,9.26318
48,0.289474,0.315792
49,0.13158,0.105264
50,3.34211,13.9737
51,0.289475,0.421053
52,0.315792,0.13158
53,1.73685,0.210528
54,1.78948,0.342107
55,5,0.710528
56,1.31579,7.23685
57,14.4211,5.07895
58,3.31579,22.2895
59,5.28948,9.1579
60,10.8421,7.28948
61,0.236843,0.236844
62,0.026316,0.315792
63,0.13158,0.026316
64,11.1053,11.2106
65,0.157895,0.052632
66,0.13158,0.289475
67,11.3947,6.63159
68,0.236843,0.289475
69,0.236844,0.342107
70,3.73684,21.6053
71,0.078948,0
72,5.13158,0.342107
73,0.105263,0.421053
74,0.026316,0
75,5.65791,0.289476
76,48.579,0.31579
77,0.526318,0.026316
78,19.0526,5.6579
79,2.60527,0.105264
80,45.2632,0.31579
81,45.2632,0.31579
82,1.60527,9.47369
83,1,0
84,11.3421,7.71052
85,14.9737,5.10527
86,0.263158,0.236844
87,6.05264,6.71053
88,3.94737,6.28947
89,1.57895,0.210528
90,0.184212,0.105264
91,0.052632,0.289475
92,8.86843,5.47369
93,0.13158,0.13158
94,6.50001,4.78948
95,0.13158,0.078948
96,8.10527,6.36843
97,0.13158,3.00002
98,15.2105,3.31579
99,0.078948,0.157896
100,3.5,0.710528
101,16.7632,4.13158
102,4.26317,0.026316
103,0.368422,0.13158
104,4.55264,2.47369
105,30.3158,0.394737
106,0.342106,0.078948
107,0.236843,0.078948
108,0,0
109,0.026316,0.210527
110,0.236842,0.736844
111,7.55264,5.5
112,2.42106,0.263158
113,22.9737,0.18421
114,8.78948,1.71053
115,11.4737,6.84211
116,1.26316,0.368423
117,1.60527,0.078948
118,1.42106,0.289476
119,3.28947,24.2369
120,4.55263,0.13158
121,0.131579,0.26316
122,11,1.63159
123,0.026316,0.210527
124,39.579,0.263158
125,0.052632,0.315792
126,0.236843,0.684213
127,2.8158,5.71054
128,10.1316,3.42107
129,32.7369,0.526316
130,1.73685,1.86843
131,2.71053,13.5
132,3.23684,1.63159
133,1.89475,0.736848
134,0.5,0.368421
135,7.18422,3.05263
136,0.052632,0.026316
137,6.00001,3.28948
138,1.23685,0.394739
139,3.23685,0
140,13.4737,0.210527
141,1.73685,1.55264
142,0.236844,0.184211
143,0.157895,0.26316
144,0.815789,1.39474
145,0.210527,0.657898
146,0.078948,0.026316
147,7,7
148,0.052632,0
149,3.5,0.26316
150,0.368421,3.3158
151,5.21053,4.68421
152,7.5,2.92107
153,4.57895,3.5
154,7.97369,3.23685
155,12.2632,0
156,0.263158,0.657898
157,29.7105,0.13158
158,1.42105,5.8158
159,0.052632,0.078948
160,0.57895,0.105263
161,5.78948,5.39474
162,16.1842,0
163,0.105264,0.973688
164,9.65789,2.1579
165,0.13158,2.07895
166,4.42105,0.078948
167,10.5,3.02632
168,0.94737,2.84211
169,12.0263,0
170,0.131579,0.289476
171,0.289474,2.23685
172,4.02632,2.55264
173,0.105264,0.105264
174,6.44738,4
175,0.157895,0.26316
176,0.263159,0.342108
177,0.078948,0.105264
178,0.026316,1.78948
179,0.13158,0.078948
180,7.52632,3.94737
181,4.73684,3.34211
182,0.447371,5.1053
183,0.657898,0.078948
184,1.94737,4.68422
185,0.736845,0.157896
186,9.13159,6.47369
187,0.184211,0.394738
188,0.184211,0.31579
189,0.473685,0.157896
190,0.105264,0.078948
191,0.500001,5.92107
192,8.6579,4.94737
193,0.157895,0.394738
194,0.131579,0.052632
195,0.078948,0
196,37.0789,0.447369
197,0.210527,0.184212
198,0.289475,0.157896
199,13.5526,3.94737
200,17.3947,10.5526
201,7.57895,5.26316
202,10.2895,3.44737
203,2.39474,24.3158
204,7.73685,6.86842
205,8.39474,5.84211
206,0.078948,0.26316
207,0.131579,0.184212
208,1.89474,0.131579
209,0.13158,0.342106
210,30.7632,0.44737
211,36.3421,0.31579
212,0.315791,2.02632
213,1.71053,9.5
214,15.6579,4.52632
215,15.6579,5.02632
216,3.57894,4.31579
217,7.21054,0
218,0.052632,0.342106
219,0.157896,0.210528
220,1.21053,0.157896
221,1.92106,0.078948
222,5.07895,7.10527
223,8.92106,5.02632
224,0.263158,0.315791
225,34.9737,0.31579
226,6.73685,5.26316
227,0.368421,0.76316
228,4.34211,1.1579
229,3.89474,1.23685
230,4.97369,3.86842
231,3.39474,22.6053
232,0.157895,0.184212
233,4.76316,2.02632
234,0.078948,0.184212
235,4.13158,2.44737
236,5.10527,5.71053
237,0,0
238,1.13158,3.84211
239,9.73685,2.28948
240,20.3684,0.342107
241,34.3421,0.31579
242,2.60527,3.28948
243,0.657896,0.315792
244,10.4737,0.394739
245,0.078948,0.26316
246,0.105264,0.052632
247,2.10526,12.579
248,1.36843,0
249,6.52632,2.86843
250,0.026316,0
251,0.657897,1.52632
252,0.394738,1.39474
253,0.13158,0.184212
254,1.44737,6.13158
255,1.18422,0.184211
256,29.8947,0.263159
257,3.15789,0.736847
258,0.710531,0.368422
259,2.60526,2.10526
260,2.47369,16.2895
261,1.28948,0.236843
262,2,0.500003
263,2.5,5.15791
264,6.44737,3.47369
265,0.973692,0.894744
266,3.78948,2.5
267,0.157896,0.105264
268,0.473686,0.026316
269,10.7368,1.34211
270,0.105264,0.315791
271,0,0
272,5.10527,1.13158
273,1.55264,0.078948
274,1.07895,0.210527
275,0.18421,0.26316
276,7.9737,0.315791
277,8.84211,1.34211
278,0.263158,0.552632
279,0.052632,0.026316
280,14.2895,0
281,0.078948,0
282,3.42105,4.39474
283,23.9474,0.157896
284,0.131579,0.052632
285,3.1579,0.13158
286,8.50001,0
287,6.57895,3.39474
288,0.157895,0.236844
289,0.052632,0
290,0.421053,6.78948
291,1.71053,0
292,0.078948,0.026316
293,0.105264,0.105264
294,2.63158,14.7369
295,10.1579,0.026316
296,2.36844,0.763164
297,0.078948,0.026316
298,7.10527,3.42105
299,6.05264,4.78948
300,4.1579,0
301,10.7105,2.26316
302,0.052632,0.052632
303,0.289474,0.605264
304,4.23685,1.10527
305,0.921055,0.184211
306,0.921055,1.28948
307,0.289475,0.236842
308,5.94737,5.76316
309,15.8947,0.131579
310,20.1842,0.263158
311,8.47369,6.18421
312,6.07895,3.05263
313,0.052632,0.342107
314,0.078948,0.026316
315,7.05263,5.07895
316,0.026316,1
317,6.05263,3.39474
318,1.68422,0.052632
319,0.210526,0.210528
320,2.34211,13.2368
321,1.10527,0.236842
322,0.973688,0.105264
323,11.2895,0.947372
324,0.236843,1.02632
325,3.1579,0
326,0.052632,0.105264
327,1.47369,3.63159
328,0.078948,0.052632
329,0.105264,1.6579
330,1.60526,5.63159
331,1.21053,0
332,1.44737,5.97369
333,0.13158,1.26316
334,0.552632,0.789477
335,2.44737,9.36842
336,0.210527,0.289474
337,0.13158,0.263159
338,1.05264,0.157895
339,0.052632,0.052632
340,27.6579,0.421053
341,1.39474,12.3684
342,6,3.60527
343,2.02632,10.5263
344,8.28949,0.157896
345,0.105264,0.236843
346,0.052632,0.105264
347,9.84211,3.8158
348,6.21054,0.184211
349,1.97368,0.657896
350,0.105264,0.052632
351,2.57896,0
352,0.052632,0
353,2,0.13158
354,15.0263,0.394738
355,0.026316,0.184211
356,0.078948,0
357,23.6579,0.131579
358,2.71053,1.47369
359,0.026316,0.078948
360,2.13158,0.44737
361,7.68421,1.26316
362,1.97368,0.921056
363,1.02632,0.026316
364,0.236843,0.157896
365,4.73685,0
366,25.8684,0.263158
367,0.289474,0
368,4.76316,1.86842
369,6.10527,0.236843
370,0.184211,0.31579
371,0.026316,0.026316
372,6.23684,3.97369
373,0.315791,0.631584
374,3.26316,1.6579
375,1.28948,0.052632
376,3.76316,0.13158
377,0.105264,0.105264
378,0.500003,1.31579
379,18.6316,0.526317
380,0.078948,1.05264
381,0,0
382,8.10526,7.26317
383,5.68421,3.52632
384,0.973685,0.789474
385,0,0
386,0.368422,0.421054
387,3.57895,4.57895
388,2.78947,1.63158
389,26.2105,0.289474
390,1.81579,13.1842
391,3.76316,0.184212
392,3.78948,3.28947
393,0.078948,0.026316
394,9.31579,2.89474
395,8.26316,2.6579
396,0.078948,0
397,18,0.236843
398,11.9737,0.236842
399,8.8421,1.71053
400,0.184211,0.078947
401,5.23685,0
402,3.18421,5
403,4.57895,3
404,1.81579,12.5
405,19.1316,0.157896
406,1.05263,0.052632
407,3.73685,1.07895
408,4.78947,3.1579
409,0.052632,0.157896
410,0.105264,0.157896
411,2.97369,3.10527
412,1.86842,11.5
413,0.605264,0.789475
414,0.157896,0.157896
415,0.026316,0.026316
416,7.18421,0.078948
417,4.23684,8.86843
418,0.157896,0.078948
419,0.921056,0
420,0.026316,0
421,0.052632,0.052632
422,0.342106,0.078948
423,1.1579,2.57895
424,0.315791,0
425,0.078948,0
426,2.28948,0.210527
427,0.763161,0.289474
428,0.157895,0.921058
429,4.21053,3.44737
430,1.13158,0.105264
431,0.421054,0
432,4.36842,2.34211
433,0.526316,0.026316
434,6.02631,2.60526
435,4.21053,3.44737
436,4.73685,3.13158
437,6.97368,1.60527
438,3,11.0263
439,0.394738,0.447371
440,4.94737,3.52632
441,3.18421,0.210527
442,1.89474,1
443,0.6579,0.052632
444,0.631579,0.578951
445,3.68421,2.97369
446,1.89474,1.28947
447,1.02632,0
448,0.210527,0.342107
449,2.57895,0.210528
450,0.210526,0.052632
451,2.02632,6.71053
452,19.1316,0.078947
453,0.131579,0.157896
454,13.5263,0
455,0.289474,0.552633
456,4.05263,2.6579
457,2.44737,2
458,5.57895,1.47369
459,0.31579,0.052632
460,1.68421,11.0263
461,1.13158,7.44737
462,1.86842,0.868424
463,18.6316,0.289474
464,2.89474,1.39474
465,0.078948,0.078948
466,0.052632,0
467,0.736843,3.47369
468,0.078948,0
469,1.71053,0.421055
470,0.105264,0.052632
471,4.05264,0.026316
472,0.184212,0.184211
473,0.421054,0.078947
474,0.026316,0.57895
475,1.07895,0.131579
476,0.184211,1.1579
477,9.68421,4.52632
478,1.1579,8.26316
479,1.36843,0.210527
480,1.71053,2.78948
481,1.60526,4.39474
482,3.10527,0.789479
483,0.789477,0
484,0.921057,0.052632
485,5.55264,0.552635
486,0.078948,0.052632
487,6.71053,4.47369
488,0.078948,0.078948
489,0.078948,0.236842
490,1.92106,1.63158
491,2.28948,13.4737
492,1.3421,6.47369
493,6.71053,0
494,9.57895,4.50001
495,0.236843,0
496,0,0
497,2.21053,0
498,3.21054,0
499,1.92105,3.05263
500,3.94737,1.05263
501,0,0
502,1.81579,7.21054
503,4.21053,2.02632
504,0.105264,0.184211
505,0.815792,0
506,13.1579,0.500002
507,0,0
508,0.526316,1.78948
509,4.28947,1.18421
510,8.34211,0.105264
511,0.026316,0
512,0.263159,0.105264
513,0.026316,0.052632
514,3.63158,2.15789
515,1.78948,0
516,2.26316,0.078948
517,1.31579,4.86842
518,0.078948,0.052632
519,4.47369,0
520,1.57895,0.921053
521,1.55263,8.89474
522,0.026316,0
523,0.973683,2.10527
524,2.86842,0.578948
525,3.21053,1.60526
526,0.078948,0.026316
527,1.78948,0.184211
528,0.105264,0.368422
529,0.052632,0.026316
530,2.81579,0.842106
531,0.157895,0
532,2,0.421053
533,0.105264,0
534,0.052632,0.026316
535,0.394739,0
536,2.81579,1
537,1.10526,0
538,0.736842,0
539,11.1053,0.263157
540,1.28947,0.394739
541,0,0
542,0.210527,0.184212
543,3.60527,0
544,0.605265,0
545,0.131579,0.289474
546,8.05264,0.157895
547,0.973683,0.184212
548,0.973684,8.3158
549,0.026316,0.342107
550,3.1579,1.86842
551,4.86842,1.18421
552,0.078948,0.052632
553,0.052632,0.078948
554,0,0
555,1.47368,6.5
556,3.44737,0.157896
557,0.157895,0.999999
558,3.84211,1.13158
559,3.21053,0.973684
560,0.447369,0
561,0.210527,0.894739
562,0.13158,0
563,1.05264,0.289476
564,0.368421,0.368422
565,0.210527,0
566,0.210527,0
567,2.44737,0.657896
568,0.052632,0
569,1.52631,1.07895
570,1.5,0.157895
571,2.05263,0
572,2.78947,0.605263
573,2.07895,0
574,0,0.026316
575,0.052632,0
576,0.026316,0
577,2.60527,0.684212
578,0.973684,3.26316
579,0.184212,0.131579
580,2.31579,0.394738
581,0.052632,0
582,0.026316,0.026316
583,0.315792,0.052632
584,3.52632,0.736843
585,4.5,0.052632
586,1.15789,5.1579
587,2.6579,0.447369
588,0.13158,0.052632
589,0,0.052632
590,1.26316,0
591,2.5,0.552633
592,0.289474,0.473687
593,3.10527,0.789474
594,0.026316,0
595,0.394739,0
596,0.184212,0.026316
597,0.236841,0.289475
598,7.86842,0.078948
599,1.92105,0.421053
600,0.026316,0.105264
601,0.263159,0.684212
602,3.18421,1.13158
603,0.13158,0.026316
604,0.184211,0.342108
605,0.052632,0
606,0.289475,0
607,10.5526,0.157895
608,0.157896,0
609,0.052632,0
610,0.026316,0
611,0,0.131579
612,2.65789,0.684213
613,0.078948,0.078947
614,0.078947,0
615,0.052632,0
616,7.34211,0.078947
617,0.368423,0
618,0.052632,0
619,0.052632,0.026316
620,5.78947,3
621,0,0
622,1.68421,0.078948
623,0.052632,0
624,1.84211,1.76316
625,0.973685,4.18421
