"";"Original";"Positive";"Negative"
"Number of nodes";19;19;19
"Number of isolates";0;0;0
"Proportion of isolates";0;0;0
"Number of links";165;106;59
"Proportion of links";1;0,642424242424242;0,357575757575758
"Density";0,964912280701754;0,619883040935672;0,345029239766082
"Global transitivity";0,965275212412265;0,818635607321131;0,183529411764706
"Average local transitivity";0,965653103346602;0,825455246507878;0,179949874686717
"Number of components";1;1;1
"Giant component size";19;19;19
"Giant component proportion";1;1;1
"Link-connectivity";NA;NA;NA
"Node-connectivity";NA;NA;NA
"Average degree";17,3684210526316;11,1578947368421;6,21052631578947
"Degree stdev";0,83069758608784;3,73070082624844;3,61446088447228
"Minimal degree";15;3;3
"Maximal degree";18;15;14
"Degree correlation";-0,101256689315093;0,138486055776892;-0,630697175015736
"Average strength";5,01816196983504;6,46197307567889;-1,44381110584386
"Strength stdev";3,53035797564371;2,69318271365725;1,17246316330161
"Minimal strength";-4,03864870509607;0,730921052631579;-4,76956975772765
"Maximal strength";8,93058915404453;9,71500473846011;-0,468269969278034
"Strength correlation";-0,05737130046673;0,348358200509803;-0,39081042090239
