"";"Original";"Positive";"Negative"
"Number of nodes";19;19;19
"Number of isolates";0;0;5
"Proportion of isolates";0;0;0,263157894736842
"Number of links";168;135;33
"Proportion of links";1;0,803571428571429;0,196428571428571
"Density";0,982456140350877;0,789473684210526;0,362637362637363
"Global transitivity";0,981818181818182;0,847402597402597;0
"Average local transitivity";0,981940144478844;0,877289987274507;0
"Number of components";1;1;1
"Giant component size";19;19;14
"Giant component proportion";1;1;1
"Link-connectivity";NA;NA;NA
"Node-connectivity";NA;NA;NA
"Average degree";17,6842105263158;14,2105263157895;4,71428571428571
"Degree stdev";0,477566932940919;2,67870091583425;1,93861851797659
"Minimal degree";17;9;1
"Maximal degree";18;18;8
"Degree correlation";-0,098039215686575;-0,195595175668587;-0,334511189634861
"Average strength";5,47474077285708;6,281592742611;-1,09501338752317
"Strength stdev";2,30632047278835;1,77780389954978;0,667732602819034
"Minimal strength";-0,0346078574025084;2,28768516635115;-2,32229302375366
"Maximal strength";7,97024668213416;8,18378456536351;-0,0285714285714286
"Strength correlation";-0,0343247601058954;0,0508054390556516;-0,18757372657177
